"","Embryo","RNAiSimple","StageSimple","TimeMin","NumParticleFrameNormAreaPAratio"
"728","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",5.5,0.198397393537576
"729","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",6,0.188477523860697
"730","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",6.5,0.177044453724633
"731","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",7,0.211940172139923
"732","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",7.5,0.215277171778071
"733","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",8,0.209436045508839
"734","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",8.5,0.237400517494395
"735","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",9,0.263404199079675
"736","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",9.5,0.256995480843138
"737","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",10,0.261549239931227
"738","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",10.5,0.271635580300915
"739","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",11,0.286069481174779
"740","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",11.5,0.292305493145362
"741","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",12,0.267836481275727
"742","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",12.5,0.318763136166182
"743","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",13,0.309499933918618
"744","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",13.5,0.313063255526234
"745","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",14,0.282520498889528
"746","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",14.5,0.309499933918618
"747","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",15,0.295998258949014
"748","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",15.5,0.290156188048704
"749","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",16,0.327155970417331
"750","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",16.5,0.345050602003865
"751","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",17,0.334795601594659
"752","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",17.5,0.301460974596057
"753","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",18,0.342235503852318
"754","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",18.5,0.327538273625531
"755","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",19,0.302465844511377
"756","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",19.5,0.305427566367057
"757","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",20,0.312214845619659
"758","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",20.5,0.281770171053077
"759","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",21,0.286821059450444
"760","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",21.5,0.312743196699202
"761","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",22,0.309042093779685
"762","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",22.5,0.285065728609254
"763","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",23,0.28529323517638
"764","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",23.5,0.28529323517638
"765","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",24,0.282140823737967
"766","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",24.5,0.280375642384141
"767","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",25,0.291777172339479
"768","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",25.5,0.26436452688882
"769","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",26,0.277540701611804
"770","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",26.5,0.282314128912253
"771","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",27,0.271232958393354
"772","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",27.5,0.26831647496977
"773","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",28,0.256559155748328
"774","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",28.5,0.246941436637195
"775","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",29,0.239905675034683
"776","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",29.5,0.242616473622646
"777","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",30,0.253469773467834
"778","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",30.5,0.257916611598848
"779","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",31,0.243994976313683
"780","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",31.5,0.258653516203417
"781","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",32,0.27880929801328
"782","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",32.5,0.274213540353721
"783","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",33,0.275402483571652
"784","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",33.5,0.269316240840787
"785","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",34,0.261459422197734
"786","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",34.5,0.245634868189379
"787","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",35,0.240767900721265
"788","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",35.5,0.243062775328758
"789","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",36,0.245634868189379
"790","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",36.5,0.245634868189379
"791","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",37,0.246941436637195
"792","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",37.5,0.267836481275727
"793","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",38,0.261459422197734
"794","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",38.5,0.265462044384985
"795","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",39,0.280796311014875
"796","14Apr22_kk1216_ctrlRNAi_XXh_CH11_centration_05","ctrl","late maint.",39.5,0.277809116216845
"797","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",0,0.0881965707447684
"798","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",1,0.0846687079149776
"799","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",2,0.171625759287117
"800","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",3,0.138801160516357
"801","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",4,0.147942634797676
"802","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",5,0.181160523691957
"803","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",6,0.211671769787444
"804","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",7,0.21789741007531
"805","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",8,0.235190855319382
"806","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",9,0.234401624261264
"807","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",10,0.257030006170468
"808","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",11,0.260863096569033
"809","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",12,0.231969062780761
"810","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",13,0.244790482067112
"811","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",14,0.221356099124125
"812","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",15,0.264589712234305
"813","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",16,0.259597453512903
"814","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",17,0.247161647356596
"815","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",18,0.271043119849776
"816","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",19,0.282229026383259
"817","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",20,0.289202708721217
"818","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",21,0.276896210477761
"819","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",22,0.278515486562426
"820","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",23,0.278515486562426
"821","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",24,0.263094855103038
"822","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",25,0.260155247783451
"823","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",26,0.258709940851321
"824","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",27,0.257438638930675
"825","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",28,0.255866974468339
"826","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",29,0.254468794279987
"827","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",30,0.253330575543484
"828","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",31,0.284505066918608
"829","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",32,0.278814965580235
"830","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",33,0.286188872416697
"831","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",34,0.286638854920497
"832","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",35,0.272772899210624
"833","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",36,0.283683815179049
"834","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",37,0.256406525257986
"835","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",38,0.263189766666928
"836","22May22_kk1216_ctrlRNAi_XXh_CH4_proMeet_1","ctrl","early maint.",39,0.257438638930675
"837","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",0,NA
"838","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",1,NA
"839","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",2,NA
"840","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",3,NA
"841","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",4,NA
"842","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",5,NA
"843","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",6,NA
"844","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",7,NA
"845","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",8,NA
"846","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",9,0.0361641358145237
"847","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",10,0.0915404687805132
"848","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",11,0.152567447967522
"849","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",12,0.223184381026775
"850","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",13,0.298354120469821
"851","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",14,0.352600324191607
"852","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",15,0.341751083447249
"853","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",16,0.455668111262999
"854","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",17,0.510407462291346
"855","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",18,0.527273100175756
"856","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",19,0.557960952566938
"857","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",20,0.536080130897646
"858","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",21,0.571120408995403
"859","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",22,0.523088393031504
"860","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",23,0.548172163925412
"861","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",24,0.672297213338851
"862","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",25,0.834691586299733
"863","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",26,0.852440344199488
"864","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",27,0.915404687805132
"865","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",28,0.92142143223202
"866","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",29,0.990380690806314
"867","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",30,0.963055890731975
"868","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",31,0.890993896130329
"869","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",32,0.826211410531812
"870","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",33,0.879861502124786
"871","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",34,0.844206545420289
"872","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",35,0.804120196346469
"873","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",36,0.773776037993772
"874","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",37,0.866832194166493
"875","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",38,0.878788500292927
"876","25Jun22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",39,0.879755264319652
"877","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",0,NA
"878","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",1,NA
"879","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",2,NA
"880","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",3,NA
"881","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",4,NA
"882","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",5,NA
"883","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",6,0.0134239293176206
"884","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",7,0.0228816977004896
"885","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",8,0.0201358939764309
"886","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",9,0.0618207271206211
"887","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",10,0.0755096024116158
"888","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",11,0.0805435759057235
"889","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",12,0.106409195810407
"890","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",13,0.11985651176447
"891","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",14,0.10759638002673
"892","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",15,0.129662953636108
"893","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",16,0.13833820289151
"894","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",17,0.153032794220875
"895","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",18,0.137290186202938
"896","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",19,0.170380641339031
"897","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",20,0.149154770195784
"898","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",21,0.177669652733214
"899","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",22,0.172593376940836
"900","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",23,0.187472116332288
"901","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",24,0.18618806074097
"902","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",25,0.216740525440749
"903","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",26,0.204175148712061
"904","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",27,0.194646975105498
"905","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",28,0.199979768944005
"906","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",29,0.19335792229023
"907","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",30,0.208070904423119
"908","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",31,0.208070904423119
"909","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",32,0.20520656281713
"910","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",33,0.208957390321453
"911","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",34,0.207651406631943
"912","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",35,0.194080905796924
"913","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",36,0.183053581603917
"914","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",37,0.167799116470257
"915","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",38,0.190172331999625
"916","25Jun22_kk1216_ctrlRNAi_42h_CH2_centration_1","ctrl","late maint.",39,0.18877400602904
"917","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",0,NA
"918","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",1,NA
"919","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",2,0.0347437505199671
"920","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",3,0.0281258932780686
"921","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",4,0.145070396907933
"922","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",5,0.183303235501896
"923","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",6,0.206256550705837
"924","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",7,0.325282070085489
"925","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",8,0.379699559253927
"926","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",9,0.389573543064312
"927","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",10,0.360948963735214
"928","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",11,0.433500006487663
"929","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",12,0.462242941700432
"930","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",13,0.484630776483644
"931","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",14,0.538832902800894
"932","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",15,0.585507726153881
"933","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",16,0.620175946781413
"934","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",17,0.629374497123995
"935","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",18,0.657329344514862
"936","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",19,0.697610738786742
"937","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",20,0.689084385312682
"938","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",21,0.695952335996861
"939","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",22,0.694344571460107
"940","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",23,0.692785160744006
"941","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",24,0.731693014681696
"942","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",25,0.7757709071324
"943","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",26,0.781734386699261
"944","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",27,0.793273369536184
"945","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",28,0.802217642602823
"946","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",29,0.796275289694654
"947","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",30,0.824351720970156
"948","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",31,0.832850192320363
"949","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",32,0.85221456632548
"950","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",33,0.846170491387001
"951","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",34,0.866844077721195
"952","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",35,0.815853249619948
"953","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",36,0.829414640072407
"954","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",37,0.838885338641525
"955","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",38,0.790357835569324
"956","29May22_kk1216_cdc42RNAi_42h_CH2_proMeet_1","cdc42","early maint.",39,0.755676573809285
"957","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",0,NA
"958","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",1,0.0211802276739139
"959","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",2,0.0427076721949411
"960","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",3,0.0951659544800513
"961","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",4,0.138152848691211
"962","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",5,0.207658319150764
"963","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",6,0.252113032634652
"964","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",7,0.262325944836287
"965","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",8,0.322288825223679
"966","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",9,0.385950815391319
"967","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",10,0.434194667315234
"968","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",11,0.497514722965373
"969","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",12,0.510290639937492
"970","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",13,0.556443651316611
"971","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",14,0.666642317494097
"972","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",15,0.667991795869591
"973","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",16,0.711252216935431
"974","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",17,0.74314087290492
"975","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",18,0.764819964445183
"976","29May22_kk1216_cdc42RNAi_43h_CH3_postNEBD_1","cdc42","late maint.",19,0.763583725278515
